year,home,away,home_score,away_score,model,p_home_win,p_draw,p_away_win,brier,log_loss,correct
2014,Australia,Spain,0,3,tournament,0.0838,0.1502,0.766,0.08437,0.26664,1
2014,Australia,Spain,0,3,combined_default,0.1033,0.161,0.7357,0.10645,0.30693,1
2014,Australia,Spain,0,3,combined_optimized,0.0898,0.1537,0.7565,0.091,0.27908,1
2014,Brazil,Cameroon,4,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Brazil,Cameroon,4,1,elo,0.8037,0.1352,0.0611,0.06052,0.21848,1
2014,Brazil,Cameroon,4,1,form,0.8504,0.1138,0.0357,0.03661,0.16202,1
2014,Brazil,Cameroon,4,1,tournament,0.8607,0.1086,0.0307,0.03215,0.15003,1
2014,Brazil,Cameroon,4,1,combined_default,0.8343,0.1211,0.0446,0.0441,0.18114,1
2014,Brazil,Cameroon,4,1,combined_optimized,0.8519,0.1131,0.035,0.03593,0.16025,1
2014,Croatia,Mexico,1,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Croatia,Mexico,1,3,elo,0.2463,0.229,0.5247,0.33903,0.64495,1
2014,Croatia,Mexico,1,3,form,0.2518,0.2315,0.5167,0.35058,0.6603,1
2014,Croatia,Mexico,1,3,tournament,0.2968,0.2525,0.4507,0.45356,0.79693,1
2014,Croatia,Mexico,1,3,combined_default,0.2609,0.2357,0.5034,0.37024,0.68637,1
2014,Croatia,Mexico,1,3,combined_optimized,0.2584,0.2346,0.507,0.36487,0.67926,1
2014,Netherlands,Chile,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Netherlands,Chile,2,0,elo,0.4962,0.2379,0.2659,0.38113,0.7008,1
2014,Netherlands,Chile,2,0,form,0.5369,0.2252,0.2379,0.32179,0.62196,1
2014,Netherlands,Chile,2,0,tournament,0.5781,0.2124,0.2095,0.26697,0.54796,1
2014,Netherlands,Chile,2,0,combined_default,0.5309,0.2271,0.242,0.33017,0.63314,1
2014,Netherlands,Chile,2,0,combined_optimized,0.543,0.2233,0.2337,0.31339,0.61073,1
2014,Costa Rica,England,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Costa Rica,England,0,0,elo,0.272,0.2407,0.4872,0.88784,1.424,0
2014,Costa Rica,England,0,0,form,0.2566,0.2336,0.5098,0.91302,1.454,0
2014,Costa Rica,England,0,0,tournament,0.2029,0.2095,0.5876,1.01131,1.56305,0
2014,Costa Rica,England,0,0,combined_default,0.2494,0.2304,0.5202,0.925,1.46774,0
2014,Costa Rica,England,0,0,combined_optimized,0.2487,0.2301,0.5212,0.92628,1.46931,0
2014,Greece,Ivory Coast,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Greece,Ivory Coast,2,1,elo,0.3276,0.2682,0.4043,0.6875,1.11605,0
2014,Greece,Ivory Coast,2,1,form,0.3359,0.2727,0.3914,0.66852,1.09084,0
2014,Greece,Ivory Coast,2,1,tournament,0.2385,0.2254,0.5361,0.91812,1.43345,0
2014,Greece,Ivory Coast,2,1,combined_default,0.3082,0.2591,0.4327,0.73291,1.17692,0
2014,Greece,Ivory Coast,2,1,combined_optimized,0.3216,0.2657,0.4127,0.70114,1.13444,0
2014,Italy,Uruguay,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Italy,Uruguay,0,1,elo,0.3514,0.2814,0.3672,0.60312,1.00187,1
2014,Italy,Uruguay,0,1,form,0.3101,0.2591,0.4308,0.48725,0.84207,1
2014,Italy,Uruguay,0,1,tournament,0.4047,0.268,0.3273,0.68817,1.11693,0
2014,Italy,Uruguay,0,1,combined_default,0.3503,0.2703,0.3795,0.58076,0.96894,1
2014,Italy,Uruguay,0,1,combined_optimized,0.324,0.2604,0.4156,0.51433,0.87806,1
2014,Japan,Colombia,1,4,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Japan,Colombia,1,4,elo,0.2725,0.241,0.4866,0.39592,0.72039,1
2014,Japan,Colombia,1,4,form,0.2498,0.2305,0.5196,0.34632,0.65464,1
2014,Japan,Colombia,1,4,tournament,0.296,0.2521,0.4519,0.45157,0.79428,1
2014,Japan,Colombia,1,4,combined_default,0.2704,0.2401,0.4895,0.39142,0.71443,1
2014,Japan,Colombia,1,4,combined_optimized,0.2566,0.2337,0.5097,0.3609,0.674,1
2014,Bosnia and Herzegovina,Iran,3,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Bosnia and Herzegovina,Iran,3,1,elo,0.3262,0.2674,0.4063,0.69059,1.12015,0
2014,Bosnia and Herzegovina,Iran,3,1,form,0.3404,0.2751,0.3845,0.65856,1.0776,0
2014,Bosnia and Herzegovina,Iran,3,1,tournament,0.402,0.269,0.3291,0.53829,0.91141,1
2014,Bosnia and Herzegovina,Iran,3,1,combined_default,0.3501,0.2705,0.3794,0.63943,1.04946,0
2014,Bosnia and Herzegovina,Iran,3,1,combined_optimized,0.3495,0.2742,0.3763,0.64001,1.05136,0
2014,Ecuador,France,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Ecuador,France,0,0,elo,0.3216,0.265,0.4134,0.81453,1.32799,0
2014,Ecuador,France,0,0,form,0.2786,0.2438,0.4776,0.87751,1.41133,0
2014,Ecuador,France,0,0,tournament,0.284,0.2464,0.4697,0.86921,1.40096,0
2014,Ecuador,France,0,0,combined_default,0.2971,0.2529,0.4499,0.84885,1.37464,0
2014,Ecuador,France,0,0,combined_optimized,0.2794,0.2442,0.4764,0.87628,1.40979,0
2014,Honduras,Switzerland,0,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Honduras,Switzerland,0,3,elo,0.3005,0.2543,0.4452,0.4628,0.80927,1
2014,Honduras,Switzerland,0,3,form,0.2397,0.226,0.5344,0.32531,0.62666,1
2014,Honduras,Switzerland,0,3,tournament,0.2682,0.239,0.4928,0.38635,0.70771,1
2014,Honduras,Switzerland,0,3,combined_default,0.2711,0.2406,0.4883,0.39323,0.71684,1
2014,Honduras,Switzerland,0,3,combined_optimized,0.2439,0.2279,0.5283,0.33395,0.63818,1
2014,Nigeria,Argentina,2,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Nigeria,Argentina,2,3,elo,0.1718,0.1954,0.6328,0.20258,0.45767,1
2014,Nigeria,Argentina,2,3,form,0.1554,0.1877,0.6569,0.17711,0.42024,1
2014,Nigeria,Argentina,2,3,tournament,0.1239,0.1723,0.7038,0.13278,0.35126,1
2014,Nigeria,Argentina,2,3,combined_default,0.1541,0.187,0.659,0.175,0.41709,1
2014,Nigeria,Argentina,2,3,combined_optimized,0.1507,0.1855,0.6638,0.17016,0.40979,1
2014,Algeria,Russia,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Algeria,Russia,1,1,elo,0.2783,0.2437,0.4779,0.87789,1.4118,0
2014,Algeria,Russia,1,1,form,0.2788,0.2439,0.4773,0.87722,1.41096,0
2014,Algeria,Russia,1,1,tournament,0.2181,0.2163,0.5656,0.9817,1.53116,0
2014,Algeria,Russia,1,1,combined_default,0.2634,0.2369,0.4996,0.90133,1.44003,0
2014,Algeria,Russia,1,1,combined_optimized,0.2699,0.2398,0.4903,0.89105,1.42776,0
2014,South Korea,Belgium,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,South Korea,Belgium,0,1,elo,0.2726,0.241,0.4864,0.39622,0.72079,1
2014,South Korea,Belgium,0,1,form,0.2133,0.2141,0.5726,0.274,0.55756,1
2014,South Korea,Belgium,0,1,tournament,0.2437,0.2278,0.5285,0.33353,0.63763,1
2014,South Korea,Belgium,0,1,combined_default,0.2446,0.2283,0.5271,0.33559,0.64037,1
2014,South Korea,Belgium,0,1,combined_optimized,0.2177,0.2161,0.5661,0.28237,0.56894,1
2014,Portugal,Ghana,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Portugal,Ghana,2,1,elo,0.5187,0.2309,0.2505,0.34774,0.65652,1
2014,Portugal,Ghana,2,1,form,0.5199,0.2305,0.2497,0.34595,0.65415,1
2014,Portugal,Ghana,2,1,tournament,0.552,0.2205,0.2275,0.3011,0.59423,1
2014,Portugal,Ghana,2,1,combined_default,0.5274,0.2281,0.2445,0.33514,0.63976,1
2014,Portugal,Ghana,2,1,combined_optimized,0.5246,0.229,0.2464,0.33915,0.64511,1
2014,United States,Germany,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,United States,Germany,0,1,elo,0.2105,0.2129,0.5766,0.26888,0.55058,1
2014,United States,Germany,0,1,form,0.223,0.2185,0.5586,0.29227,0.58233,1
2014,United States,Germany,0,1,tournament,0.1288,0.1749,0.6963,0.13941,0.36197,1
2014,United States,Germany,0,1,combined_default,0.1944,0.2053,0.6002,0.23978,0.51044,1
2014,United States,Germany,0,1,combined_optimized,0.2091,0.212,0.5788,0.26606,0.54671,1
2014,Brazil,Chile,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Brazil,Chile,1,1,elo,0.7104,0.1701,0.1195,1.20767,1.77135,0
2014,Brazil,Chile,1,1,form,0.7662,0.1501,0.0837,1.31635,1.89635,0
2014,Brazil,Chile,1,1,tournament,0.7891,0.1412,0.0697,1.36503,1.95764,0
2014,Brazil,Chile,1,1,combined_default,0.7496,0.1559,0.0945,1.28336,1.85867,0
2014,Brazil,Chile,1,1,combined_optimized,0.7696,0.1488,0.0816,1.32341,1.90514,0
2014,Colombia,Uruguay,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Colombia,Uruguay,2,0,elo,0.3648,0.2823,0.3529,0.60779,1.00852,1
2014,Colombia,Uruguay,2,0,form,0.3699,0.2804,0.3497,0.59803,0.99465,1
2014,Colombia,Uruguay,2,0,tournament,0.3093,0.2587,0.432,0.7306,1.17344,0
2014,Colombia,Uruguay,2,0,combined_default,0.3527,0.2757,0.3716,0.63313,1.0422,0
2014,Colombia,Uruguay,2,0,combined_optimized,0.3609,0.2772,0.3618,0.61616,1.01903,0
2014,Costa Rica,Greece,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Costa Rica,Greece,1,1,elo,0.3507,0.281,0.3682,0.77557,1.26936,0
2014,Costa Rica,Greece,1,1,form,0.3192,0.2638,0.417,0.81785,1.3327,0
2014,Costa Rica,Greece,1,1,tournament,0.4344,0.2579,0.3077,0.83401,1.35506,0
2014,Costa Rica,Greece,1,1,combined_default,0.3606,0.2692,0.3702,0.80114,1.31228,0
2014,Costa Rica,Greece,1,1,combined_optimized,0.3361,0.2629,0.401,0.81706,1.33595,0
2014,Netherlands,Mexico,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Netherlands,Mexico,2,1,elo,0.5371,0.2251,0.2378,0.32147,0.62153,1
2014,Netherlands,Mexico,2,1,form,0.5806,0.2116,0.2077,0.26381,0.54364,1
2014,Netherlands,Mexico,2,1,tournament,0.6325,0.1955,0.172,0.20285,0.45806,1
2014,Netherlands,Mexico,2,1,combined_default,0.5762,0.213,0.2108,0.26942,0.55131,1
2014,Netherlands,Mexico,2,1,combined_optimized,0.5883,0.2093,0.2025,0.25432,0.53058,1
2014,France,Nigeria,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,France,Nigeria,2,0,elo,0.5032,0.2357,0.2611,0.37049,0.68671,1
2014,France,Nigeria,2,0,form,0.5144,0.2322,0.2534,0.35392,0.66473,1
2014,France,Nigeria,2,0,tournament,0.5773,0.2127,0.21,0.26804,0.54942,1
2014,France,Nigeria,2,0,combined_default,0.5257,0.2287,0.2456,0.33764,0.6431,1
2014,France,Nigeria,2,0,combined_optimized,0.5237,0.2293,0.247,0.34051,0.64691,1
2014,Germany,Algeria,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Germany,Algeria,2,1,elo,0.763,0.1513,0.0857,0.0864,0.27048,1
2014,Germany,Algeria,2,1,form,0.7735,0.1473,0.0792,0.0793,0.25688,1
2014,Germany,Algeria,2,1,tournament,0.8262,0.1254,0.0484,0.04827,0.19092,1
2014,Germany,Algeria,2,1,combined_default,0.7825,0.1434,0.0741,0.07339,0.24531,1
2014,Germany,Algeria,2,1,combined_optimized,0.7812,0.1441,0.0747,0.07421,0.2469,1
2014,Argentina,Switzerland,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Argentina,Switzerland,1,0,elo,0.5451,0.2226,0.2323,0.31046,0.6068,1
2014,Argentina,Switzerland,1,0,form,0.5433,0.2232,0.2335,0.31293,0.61011,1
2014,Argentina,Switzerland,1,0,tournament,0.623,0.1985,0.1785,0.21336,0.47316,1
2014,Argentina,Switzerland,1,0,combined_default,0.5639,0.2168,0.2193,0.28522,0.5728,1
2014,Argentina,Switzerland,1,0,combined_optimized,0.555,0.2196,0.2254,0.29703,0.58875,1
2014,Belgium,United States,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Belgium,United States,2,1,elo,0.294,0.2512,0.4548,0.76836,1.22414,0
2014,Belgium,United States,2,1,form,0.2703,0.2399,0.4898,0.82997,1.30833,0
2014,Belgium,United States,2,1,tournament,0.3146,0.2614,0.424,0.71793,1.15652,0
2014,Belgium,United States,2,1,combined_default,0.2908,0.2498,0.4594,0.77631,1.23497,0
2014,Belgium,United States,2,1,combined_optimized,0.2768,0.2431,0.4801,0.81264,1.2845,0
2014,Brazil,Colombia,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Brazil,Colombia,2,1,elo,0.7077,0.171,0.1213,0.12937,0.34569,1
2014,Brazil,Colombia,2,1,form,0.7542,0.1546,0.0912,0.09265,0.28213,1
2014,Brazil,Colombia,2,1,tournament,0.8036,0.1352,0.0612,0.06063,0.21871,1
2014,Brazil,Colombia,2,1,combined_default,0.7479,0.1563,0.0957,0.09713,0.29043,1
2014,Brazil,Colombia,2,1,combined_optimized,0.7614,0.1518,0.0868,0.08748,0.27254,1
2014,France,Germany,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,France,Germany,0,1,elo,0.173,0.1959,0.631,0.20446,0.46039,1
2014,France,Germany,0,1,form,0.1522,0.1862,0.6616,0.17237,0.41312,1
2014,France,Germany,0,1,tournament,0.148,0.1842,0.6678,0.16623,0.40383,1
2014,France,Germany,0,1,combined_default,0.1595,0.1896,0.6509,0.18325,0.42938,1
2014,France,Germany,0,1,combined_optimized,0.1516,0.1859,0.6625,0.17146,0.41175,1
2014,Argentina,Belgium,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Argentina,Belgium,1,0,elo,0.5334,0.2263,0.2403,0.32665,0.62845,1
2014,Argentina,Belgium,1,0,form,0.5292,0.2276,0.2433,0.33266,0.63647,1
2014,Argentina,Belgium,1,0,tournament,0.6148,0.201,0.1842,0.22273,0.48648,1
2014,Argentina,Belgium,1,0,combined_default,0.5523,0.2204,0.2273,0.30072,0.59372,1
2014,Argentina,Belgium,1,0,combined_optimized,0.5418,0.2237,0.2346,0.31504,0.61294,1
2014,Netherlands,Costa Rica,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Netherlands,Costa Rica,0,0,elo,0.6167,0.2004,0.1828,1.05312,1.60731,0
2014,Netherlands,Costa Rica,0,0,form,0.6677,0.1842,0.148,1.13324,1.69148,0
2014,Netherlands,Costa Rica,0,0,tournament,0.7065,0.1714,0.1221,1.20059,1.76361,0
2014,Netherlands,Costa Rica,0,0,combined_default,0.657,0.1875,0.1555,1.11599,1.67391,0
2014,Netherlands,Costa Rica,0,0,combined_optimized,0.6734,0.1824,0.1442,1.14285,1.70177,0
2014,Brazil,Germany,1,7,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Brazil,Germany,1,7,elo,0.5139,0.2323,0.2537,0.87499,1.37141,0
2014,Brazil,Germany,1,7,form,0.5569,0.219,0.2241,0.96003,1.49549,0
2014,Brazil,Germany,1,7,tournament,0.541,0.2239,0.2351,0.92787,1.44772,0
2014,Brazil,Germany,1,7,combined_default,0.5357,0.2256,0.2387,0.91742,1.43245,0
2014,Brazil,Germany,1,7,combined_optimized,0.5545,0.2197,0.2258,0.95525,1.48832,0
2014,Netherlands,Argentina,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Netherlands,Argentina,0,0,elo,0.4005,0.2695,0.33,0.80303,1.31135,0
2014,Netherlands,Argentina,0,0,form,0.4121,0.2654,0.3224,0.81338,1.32635,0
2014,Netherlands,Argentina,0,0,tournament,0.4026,0.2687,0.3286,0.80489,1.31408,0
2014,Netherlands,Argentina,0,0,combined_default,0.4051,0.2679,0.327,0.80708,1.31726,0
2014,Netherlands,Argentina,0,0,combined_optimized,0.4107,0.2659,0.3233,0.81212,1.32454,0
2014,Brazil,Netherlands,0,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2014,Brazil,Netherlands,0,3,elo,0.606,0.2038,0.1902,1.0645,1.65955,0
2014,Brazil,Netherlands,0,3,form,0.6498,0.19,0.1602,1.16368,1.83149,0
2014,Brazil,Netherlands,0,3,tournament,0.6516,0.1894,0.159,1.16777,1.839,0
2014,Brazil,Netherlands,0,3,combined_default,0.6327,0.1954,0.1719,1.12428,1.76087,0
2014,Brazil,Netherlands,0,3,combined_optimized,0.6501,0.1899,0.16,1.16428,1.83259,0
2014,Germany,Argentina,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2014,Germany,Argentina,1,0,elo,0.5012,0.2363,0.2625,0.37361,0.69083,1
2014,Germany,Argentina,1,0,form,0.5204,0.2303,0.2493,0.34523,0.65319,1
2014,Germany,Argentina,1,0,tournament,0.5299,0.2274,0.2428,0.33168,0.63516,1
2014,Germany,Argentina,1,0,combined_default,0.5151,0.232,0.253,0.35297,0.66347,1
2014,Germany,Argentina,1,0,combined_optimized,0.5218,0.2299,0.2483,0.34322,0.65052,1
2018,Russia,Saudi Arabia,5,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Russia,Saudi Arabia,5,0,elo,0.4573,0.2504,0.2923,0.44262,0.78236,1
2018,Russia,Saudi Arabia,5,0,form,0.4458,0.2541,0.3001,0.46181,0.80794,1
2018,Russia,Saudi Arabia,5,0,tournament,0.5966,0.2067,0.1967,0.24421,0.51659,1
2018,Russia,Saudi Arabia,5,0,combined_default,0.4881,0.2408,0.2711,0.39354,0.71726,1
2018,Russia,Saudi Arabia,5,0,combined_optimized,0.468,0.2472,0.2849,0.42532,0.75939,1
2018,Egypt,Uruguay,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Egypt,Uruguay,0,1,elo,0.2306,0.2219,0.5476,0.30709,0.60228,1
2018,Egypt,Uruguay,0,1,form,0.2273,0.2204,0.5523,0.30064,0.59362,1
2018,Egypt,Uruguay,0,1,tournament,0.1726,0.1958,0.6316,0.20379,0.45943,1
2018,Egypt,Uruguay,0,1,combined_default,0.2149,0.2148,0.5703,0.27703,0.56168,1
2018,Egypt,Uruguay,0,1,combined_optimized,0.2192,0.2168,0.564,0.28515,0.57271,1
2018,Morocco,Iran,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Morocco,Iran,0,1,elo,0.2723,0.2409,0.4868,0.39553,0.71986,1
2018,Morocco,Iran,0,1,form,0.2723,0.2409,0.4868,0.39553,0.71986,1
2018,Morocco,Iran,0,1,tournament,0.3065,0.2573,0.4362,0.47795,0.82957,1
2018,Morocco,Iran,0,1,combined_default,0.2808,0.245,0.4742,0.41538,0.74618,1
2018,Morocco,Iran,0,1,combined_optimized,0.2773,0.2433,0.4794,0.40715,0.73526,1
2018,Portugal,Spain,3,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Portugal,Spain,3,3,elo,0.3196,0.264,0.4165,0.81731,1.33193,0
2018,Portugal,Spain,3,3,form,0.296,0.2521,0.4519,0.85109,1.37776,0
2018,Portugal,Spain,3,3,tournament,0.3189,0.2636,0.4175,0.81827,1.33329,0
2018,Portugal,Spain,3,3,combined_default,0.3111,0.2597,0.4291,0.82894,1.34808,0
2018,Portugal,Spain,3,3,combined_optimized,0.2994,0.2538,0.4468,0.84603,1.37109,0
2018,France,Australia,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,France,Australia,2,1,elo,0.5355,0.2256,0.2389,0.32371,0.62453,1
2018,France,Australia,2,1,form,0.6114,0.2021,0.1865,0.22666,0.49204,1
2018,France,Australia,2,1,tournament,0.6518,0.1894,0.1588,0.18229,0.42795,1
2018,France,Australia,2,1,combined_default,0.5911,0.2083,0.2005,0.25077,0.52569,1
2018,France,Australia,2,1,combined_optimized,0.6173,0.2002,0.1824,0.21981,0.48235,1
2018,Argentina,Iceland,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Argentina,Iceland,1,1,elo,0.529,0.2276,0.2433,0.93568,1.48011,0
2018,Argentina,Iceland,1,1,form,0.5162,0.2316,0.2522,0.92042,1.46261,0
2018,Argentina,Iceland,1,1,tournament,0.5974,0.2065,0.1962,1.02504,1.57766,0
2018,Argentina,Iceland,1,1,combined_default,0.5416,0.2237,0.2347,0.951,1.49731,0
2018,Argentina,Iceland,1,1,combined_optimized,0.5281,0.2279,0.244,0.93451,1.47872,0
2018,Peru,Denmark,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Peru,Denmark,0,1,elo,0.4831,0.2421,0.2748,0.81784,1.29158,0
2018,Peru,Denmark,0,1,form,0.4957,0.2381,0.2662,0.84081,1.32338,0
2018,Peru,Denmark,0,1,tournament,0.4012,0.2692,0.3296,0.68286,1.10988,0
2018,Peru,Denmark,0,1,combined_default,0.467,0.2475,0.2855,0.78984,1.25346,0
2018,Peru,Denmark,0,1,combined_optimized,0.4818,0.2426,0.2756,0.81583,1.28897,0
2018,Croatia,Nigeria,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Croatia,Nigeria,2,0,elo,0.5212,0.2301,0.2488,0.34411,0.6517,1
2018,Croatia,Nigeria,2,0,form,0.5364,0.2253,0.2383,0.32247,0.62287,1
2018,Croatia,Nigeria,2,0,tournament,0.5718,0.2144,0.2139,0.2751,0.55905,1
2018,Croatia,Nigeria,2,0,combined_default,0.5391,0.2245,0.2364,0.31866,0.61778,1
2018,Croatia,Nigeria,2,0,combined_optimized,0.5416,0.2237,0.2347,0.31525,0.61323,1
2018,Costa Rica,Serbia,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Costa Rica,Serbia,0,1,elo,0.4733,0.2452,0.2815,0.80045,1.26771,0
2018,Costa Rica,Serbia,0,1,form,0.4336,0.2582,0.3082,0.73323,1.17695,0
2018,Costa Rica,Serbia,0,1,tournament,0.5152,0.2319,0.2529,0.87742,1.37487,0
2018,Costa Rica,Serbia,0,1,combined_default,0.4699,0.2464,0.2837,0.79463,1.25989,0
2018,Costa Rica,Serbia,0,1,combined_optimized,0.4456,0.2543,0.3001,0.75314,1.20372,0
2018,Germany,Mexico,0,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Germany,Mexico,0,1,elo,0.6221,0.1987,0.1791,1.10037,1.71965,0
2018,Germany,Mexico,0,1,form,0.6616,0.1862,0.1522,1.19116,1.88266,0
2018,Germany,Mexico,0,1,tournament,0.7199,0.1668,0.1133,1.33232,2.17788,0
2018,Germany,Mexico,0,1,combined_default,0.6604,0.1864,0.1532,1.18784,1.87577,0
2018,Germany,Mexico,0,1,combined_optimized,0.6702,0.1834,0.1465,1.21126,1.92099,0
2018,Brazil,Switzerland,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Brazil,Switzerland,1,1,elo,0.6707,0.1833,0.146,1.13822,1.69674,0
2018,Brazil,Switzerland,1,1,form,0.6952,0.1752,0.1295,1.18041,1.74174,0
2018,Brazil,Switzerland,1,1,tournament,0.7564,0.1538,0.0898,1.29636,1.87228,0
2018,Brazil,Switzerland,1,1,combined_default,0.7007,0.1731,0.1262,1.19075,1.754,0
2018,Brazil,Switzerland,1,1,combined_optimized,0.7042,0.1721,0.1237,1.19674,1.75991,0
2018,Sweden,South Korea,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Sweden,South Korea,1,0,elo,0.4055,0.2677,0.3268,0.53195,0.90272,1
2018,Sweden,South Korea,1,0,form,0.4589,0.2499,0.2913,0.44005,0.77894,1
2018,Sweden,South Korea,1,0,tournament,0.4929,0.2389,0.2681,0.38613,0.70742,1
2018,Sweden,South Korea,1,0,combined_default,0.446,0.2543,0.2997,0.46136,0.80738,1
2018,Sweden,South Korea,1,0,combined_optimized,0.4639,0.2482,0.2879,0.43189,0.76809,1
2018,Belgium,Panama,3,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Belgium,Panama,3,0,elo,0.5988,0.206,0.1952,0.24148,0.51279,1
2018,Belgium,Panama,3,0,form,0.7054,0.1718,0.1228,0.13134,0.34892,1
2018,Belgium,Panama,3,0,tournament,0.5963,0.2068,0.1969,0.24453,0.51705,1
2018,Belgium,Panama,3,0,combined_default,0.6355,0.1942,0.1703,0.19957,0.45334,1
2018,Belgium,Panama,3,0,combined_optimized,0.6894,0.1769,0.1337,0.14565,0.37195,1
2018,Tunisia,England,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Tunisia,England,1,2,elo,0.2106,0.2129,0.5764,0.26914,0.55093,1
2018,Tunisia,England,1,2,form,0.1827,0.2004,0.6169,0.2203,0.48304,1
2018,Tunisia,England,1,2,tournament,0.1434,0.182,0.6746,0.15957,0.39363,1
2018,Tunisia,England,1,2,combined_default,0.1841,0.2008,0.6151,0.22232,0.48591,1
2018,Tunisia,England,1,2,combined_optimized,0.1769,0.1977,0.6254,0.21071,0.46937,1
2018,Colombia,Japan,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Colombia,Japan,1,2,elo,0.5206,0.2302,0.2492,0.88781,1.38969,0
2018,Colombia,Japan,1,2,form,0.5045,0.2353,0.2602,0.85717,1.34627,0
2018,Colombia,Japan,1,2,tournament,0.5552,0.2195,0.2253,0.95663,1.49039,0
2018,Colombia,Japan,1,2,combined_default,0.5236,0.2293,0.2471,0.89369,1.39814,0
2018,Colombia,Japan,1,2,combined_optimized,0.512,0.233,0.2551,0.8713,1.36621,0
2018,Poland,Senegal,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2018,Poland,Senegal,1,2,elo,0.3644,0.2824,0.3532,0.63091,1.04076,0
2018,Poland,Senegal,1,2,form,0.3848,0.275,0.3402,0.65907,1.07828,0
2018,Poland,Senegal,1,2,tournament,0.3548,0.2834,0.3619,0.61335,1.01645,1
2018,Poland,Senegal,1,2,combined_default,0.3691,0.2801,0.3508,0.63614,1.04752,0
2018,Poland,Senegal,1,2,combined_optimized,0.3804,0.2762,0.3434,0.65217,1.06894,0
2018,Russia,Egypt,3,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2018,Russia,Egypt,3,1,elo,0.3989,0.27,0.3311,0.54387,0.91908,1
2018,Russia,Egypt,3,1,form,0.3538,0.2828,0.3634,0.62958,1.03898,0
2018,Russia,Egypt,3,1,tournament,0.5082,0.2341,0.2577,0.36307,0.67686,1
2018,Russia,Egypt,3,1,combined_default,0.4104,0.2655,0.324,0.52308,0.89052,1
2018,Russia,Egypt,3,1,combined_optimized,0.3765,0.2756,0.3478,0.58569,0.97677,1
2018,Portugal,Morocco,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
